45,in one study rheumatoid arthritis patients were randomly given arthrotec or diclofenac or times daily for weeks
46,endoscopy was performed before and after treatment
47,at the termination of treatment among the patients with rheumatoid arthritis gastroduodenal ulcers were found in of the arthrotec treated patients and in of the diclofenac treated patients p
48,in the second study osteoarthritis patients were randomly given arthrotec or diclofenac or times daily for weeks
49,endoscopy was performed before and after treatment
50,among the patients with osteoarthritis gastroduodenal ulcers were found in none of the arthrotec patients and in of the diclofenac patients p
51,to identify the unbiased differences in all cause mortality among populations using non steroidal antiinflammatory drugs nsaid nabumetone arthrotec diclofenac plus a cytoprotective agent dispensed separately diclofenac and naproxen
52,we performed a population based historical cohort study using linked data from several provincial health care databases
53,logistic regression was used to produce estimates of the mortality associated with the study drugs unbiased by known confounders
54,the entire population of the province of saskatchewan canada entitled to drug plan benefits in was eligible approximately of million people
55,participants were identified if they filled a prescription for one of the study nsaid individuals
56,they were then followed forward in time for months to determine all cause mortality
57,compared to nabumetone the adjusted odds of death for participants taking arthrotec was confidence interval ci for diclofenac and naproxen
58,the multivariate analysis showed patients taking nabumetone and arthrotec had significantly lower mortality than those taking other study drugs
59,nabumetone had to the mortality associated with the diclofenac and naproxen groups
60,it appears that inherent gastroprotective strategies in the study nsaid may translate into decreased mortality at the population level
61,to compare the incidence of selected spontaneously reported adverse events aes in patients with osteoarthritis oa treated with rofecoxib vioxx mg qd or arthrotec diclofenac mg misoprostol mcg bid
62,double blind parallel group week study of patients aged or years with a clinical diagnosis of oa treated with rofecoxib or arthrotec
63,primary endpoint self reported diarrhea secondary endpoints abdominal pain discontinuations due to aes gi aes and nsaid type gi aes ie acid reflux dyspepsia epigastric discomfort heartburn nausea vomiting
64,among patients females mean age the rofecoxib group vs the arthrotec group respectively reported diarrhea vs p drug related diarrhea vs p one or more clinical aes vs p gi aes vs p nsaid type gi aes vs p discontinuations due to abdominal pain vs p and discontinuations due to any ae vs p
65,no significant differences were observed in efficacy
66,rofecoxib mg qd has improved gi tolerability and similar efficacy compared to arthrotec diclofenac mg misoprostol mcg bid
67,to assess the balance between costs and upper gastrointestinal gi side effects of treatment with celecoxib nonsteroidal antiinflammatory drugs nsaids alone nsaid plus misoprostol nsaid plus histamine receptor antagonist h ra nsaid plus proton pump inhibitor ppi and arthrotec in the netherlands
68,a model was used to convene data from various sources on the probability of gi side effects and resource use
69,the probabilities of gi side effects for celecoxib and nsaids alone were derived from trial data
70,calculations were based on months of treatment and were from a societal perspective
71,distinction was made between low medium and high risk patients
72,an extensive probabilistic sensitivity analysis was performed to address uncertainty
73,assuming an average patient the total costs per months of therapy were celecoxib euro nsaids alone euro nsaid plus misoprostol euro nsaid plus h ra euro nsaid plus ppi euro and arthrotec euro
74,treatment with celecoxib was associated with the lowest number of gi side effects and related deaths
75,incremental costs per life year saved for arthrotec compared to nsaids alone were euro for all patients and euro for medium to high risk patients whereas for high risk patients arthrotec dominated nsaid alone
76,for celecoxib compared to arthrotec the incremental cost effectiveness ratios icers were euro euro and euro respectively
77,assuming a limit of euro per life year gained from an economic point of view arthrotec is the preferred treatment when all patients or medium to high risk patients are considered
78,in high risk patients celecoxib is the preferred treatment strategy
79,in a double blind study patients with osteoarthritis were randomly assigned to receive a combination of arthrotec mg of diclofenac and micrograms of misoprostol or mg of diclofenac the drugs were given two or three times daily for weeks
80,at weeks and of treatment no significant differences between the treatment groups were noted in changes from baseline on the physicians and patients global assessment of osteoarthritis
81,on a measure of arthritis severity patients with both arthritis of the hip and knee showed improvement from week to week with no significant differences between treatment groups
82,data from four double blind studies of the treatment of patients with rheumatoid arthritis or osteoarthritis were combined
83,for to weeks patients received arthrotec a combination of mg of diclofenac and micrograms of misoprostol and patients received mg of diclofenac the drugs were given twice or three times daily
84,the five most commonly reported adverse events were abdominal pain by of the diclofenac misoprostol patients and of the diclofenac patients diarrhea by and nausea by and dyspepsia by and and flatulence by and
85,other adverse events reported by similar proportions of both treatment groups included headache gastritis dizziness vomiting and constipation
86,in the diclofenac misoprostol treated patients the abdominal pain and diarrhea were rated mild in and moderate in and and severe in and
87,serious adverse events occurred in eight of the diclofenac misoprostol treated patients and in of the diclofenac treated patients and respectively were withdrawn from the study because of adverse events
88,results of laboratory tests of hepatic and renal function were similar in the two treatment groups
89,in a double blind study patients with active rheumatoid arthritis were randomly assigned to receive arthrotec a combination of mg of diclofenac and g of misoprostol or mg of diclofenac the drugs were given two or three times daily for weeks
90,at weeks and of treatment no clinically significant differences between the two treatment groups were noted on measures of joint tenderness pain and swelling or on physicians and patients assessments of disease severity
91,to try arthrotek a combined drug in patients with rheumatoid arthritis ra
92,ra women aged to years with endoscopically verified minimal affection of gastroduodenal mucosa not more than hemorrhages and or erosions received arthrotek tablet times a day for months
93,the efficacy was judged by changes in the joints and gastroduodenal lesions
94,the month treatment produced positive changes in the main auricular and gastroduodenal symptoms
95,side effects head ache diarrhea sleepiness disappeared after reducing the day dose to tablets
96,arthrotek proved highly effective against ra
97,it is also a good gastroprotector promoting healing of gastroduodenal erosions
98,a clinical trial of arthrotek searle in ra patients aged years demonstrated its high anti inflammatory activity in of them
99,these patients have received a complete treatment course patients were not included in the overall estimations because of side affects gastric pains and nausea causing them to withdraw early in the treatment course patients were nonresponders
100,the responders experienced attenuation of joint pain morning stiffness
101,inflammation in some joints declined the articular index decreased
102,arthrotec at is a combination of diclofenac a nonsteroidal anti inflammatory drug nsaid and misoprostol mp a synthetic analogue of prostaglandin e pge
103,mp is a lipophilic methyl ester prodrug
104,it is readily metabolized to the biologically active misoprostol acid mpa
105,during the last few years medical studies exhibited mp to be an excellent abortive
106,in this paper we describe a rare criminal case of mp abortion initiated by the expectant father
107,after the abortion samples of vomit and urine were collected
108,systemic exposure to mp is difficult to prove because both mp and the active metabolite mpa are hardly excreted in urine
109,therefore in addition to routine toxicological analysis we used slightly modified well established liquid and gas chromatographic tandem mass spectrometric lc ms ms and gc ms ms methods for the direct and the indirect detection of mpa and its metabolites
110,in this case we were able to demonstrate the presence of the major mp metabolites dinor mpa and tetranor mpa in the urine of the victim
111,we also detected paracetamol methoxyparacetamol and diclofenac glucuronide in the urine
112,in the vomit of the victim we detected diclofenac and mpa
113,these results combined with the criminal investigations showed that the accused had mixed mp into the food of his pregnant girlfriend
114,finally these investigations contributed to a confession of the accused
115,a year old female presented with rheumatoid arthritis and osteoporosis
116,additional conditions and symptoms included raynaud syndrome fatigue irritable bowel syndrome associated constipation ibs c gastroesophageal reflux gerd menopausal symptoms chronic urinary tract and upper respiratory infections and weight gain
117,she was taking arthrotec a combination of diclofenac and misoprostol for pain and inflammation fosamax plus d alendronate with vitamin d recently prescribed because of low bone density and catapres clonidine for menopausal symptoms
118,against the advice of her rheumatologist she had recently discontinued taking plaquenil hydroxychloroquine methotrexate and prednisone due to significant side effects
119,lab tests to identify underlying imbalances and to direct treatment were ordered
120,treatment included dietary nutritional hormonal and mind body support
121,after one year of therapy the patient experienced improvement with all of her presenting conditions and symptoms which enabled her to discontinue several medications
122,she became versed in identifying and avoiding the environmental triggers of her disease including foods dairy wheat eggs and soy molds and emotional stress
123,antinuclear antibodies were normalized
124,she experienced a percent improvement in left trochanteric bone density comparable to bisphosphonate therapy
125,mild improvements were also noted in the spine and bilateral femoral neck
126,lack of efficacy or tolerability of some non steroidal anti inflammatory drugs nsaids may lead to switching between non selective nsaids nsnsaids and cyclooxygenase cox selective inhibitors coxibs potentially increasing treatment costs due to additional physician visits and wastage of medication
127,this study assessed drug switching and associated costs among elderly chronic nsaid users
128,data for patients who filled their first prescription for a coxib or nsnsaid in were obtained from the quebec health insurance agency
129,follow up was terminated at the earliest of yr the first day without nsaid exposure following the index filling date or death
130,patients could switch nsaids several times during follow up
131,person days of exposure were categorized by the nsaid most recently dispensed rofecoxib celecoxib arthrotec r or non arthrotec na nsnsaid
132,cox regression models compared time to switch between groups adjusting for patient baseline characteristics
133,upon a switch pills remaining from the previous prescription were considered wasted
134,the costs of wasted pills and switch associated physician visits were estimated
135,throughout follow up patients filled prescriptions for rofecoxib for celecoxib for arthrotec and for na nsnsaids
136,adjusted hazard ratios confidence interval for switching versus na nsnsaids were rofecoxib celecoxib
137,compared with na nsnsaid prescriptions adjusted switching related healthcare costs were and lower on average for rofecoxib and celecoxib prescriptions respectively
138,these costs were higher for arthrotec prescriptions than for na nsnsaids
139,compared with recipients of nsnsaids coxib recipients were less likely to switch medications and had approximately half the adjusted costs for switching related wasted resources per prescription
140,gastric gu and duodenal ulcers du are common adverse effects of nonsteroidal anti inflammatory drugs nsaid
141,endoscopically diagnosed upper gastrointestinal gi ulceration occurs in about of longterm nsaid users
142,coadministration of misoprostol with the nsaid reduces the incidence of nsaid induced gu and du and their complications
143,however compliance is limited by the different dosing regimens of misoprostol and nsaid and gi symptoms associated with misoprostol at its recommended q i d
145,we compared the efficacy safety and incidence of endoscopic upper gi ulceration associated with the administration of combinations of diclofenac or mg and misoprostol microg d m t i d d m b i d
146,diclofenac mg b i d and placebo in a week randomized double blind study in patients with osteoarthritis oa of the knee or hip
147,a total of patients with symptomatic oa of the knee or hip and history of gu du
148,or or more erosions were randomized to receive d m t i d d m b i d diclofenac mg b i d or placebo for weeks
149,arthritis assessments were performed at baseline and weeks and upper gi endoscopies at baseline and end of treatment
150,all active treatment groups were significantly better than placebo at all visits in improving oa symptoms
151,there were no significant differences in arthritis efficacy between the diclofenac misoprostol combinations and diclofenac
152,however endoscopically diagnosed gu and or du were significantly less frequent in patients receiving d m t i d
154,and placebo compared to diclofenac mg b i d
156,adverse events were not different between the active treatment groups except for higher incidences of flatulence with d m and diarrhea with d m
157,diclofenac mg misoprostol microg t i d
158,and diclofenac mg misoprostol microg b i d
159,are as efficacious as diclofenac mg b i d
160,in the treatment of oa but are associated with a significantly lower incidence of gastric and or duodenal ulcers
161,the goal of this study was to objectively quantify cervical stiffness in misoprostol users prior to iuc insertion and at follow up consultation to evaluate the feasibility of assessing cervical stiffness and to study the influence of misoprostol on cervical softening
162,this was a cross sectional study that evaluated women who wished to use the lng ius
163,these women were evaluated immediately before lng ius insertion and weeks later at follow up consultation
164,participants received g of misoprostol combined with mg of diclofenac in a single tablet orally arthrotec forte pfizer usa h prior to insertion in off label use
165,on both occasions cervical stiffness was determined using a novel medical device based on the aspiration technique
166,the wilcoxon rank sum and the wilcoxon signed rank test were applied to compare cervical stiffness assessments at insertion of the iud and at follow up
167,for the first time cervical stiffness was quantitatively assessed in misoprostol users prior to iud insertion proving that the aspiration technique enables detection of pharmacologically induced cervical changes and also that misoprostol has a detectable softening effect on cervical tissue
168,the clinical value of the detected cervical softening after misoprostol administration remains unclear
169,aspiration measurements could be helpful in searching for the ideal candidate the appropriate route dosage and interval of misoprostol intake prior to iuc insertion
170,drug developers are grappling with the impact of personalized medicine on their portfolios
171,the combination of molecular diagnostics with targeted biologic therapies has been hailed as a recent innovation with few historical analogs to guide behavior
172,however if the definition of companion diagnostics is broadened to include any drug whose fda approved label requires diagnostic testing before prescription then over drugs across multiple therapeutic areas arise
173,most importantly for current drug developers these drugs represent a wide variety of market situations and with sufficient historical data to evaluate different commercialization strategies for the combination
174,included in these examples are drugs which were not initially launched with companion diagnostics but were required to implement companion diagnostics after they were on the market for a period of time
175,the historical case studies demonstrate that companion diagnostics are neither a universal panacea nor an unmitigated disaster for drug developers but require an understanding of specific situations to determine the utility of companion diagnostics
176,numerous case studies highlight how companion diagnostics have been a boon to drug developers including iressa statins soriatane arthrotec promacta nplate letairis and tracleer
177,other examples provide lessons on how to avoid pitfalls such as accutane ticlid tegretol ziagen actigall and clozaril
178,by carefully evaluating these case studies drug developers can gain insight on the appropriate companion diagnostic strategy to implement for their specific situation and develop the elements of a successful companion diagnostic strategy
179,osteoarthritis oa is the most common form of arthritis
180,published guidelines and expert opinion are divided over the relative role of acetaminophen also called paracetamol or tylenol and non steroidal anti inflammatory drugs nsaids as first line pharmacologic therapy
181,the comparative safety of acetaminophen and nsaids is important to consider as nsaids have the potential for serious gastrointestinal renal and cardiovascular toxicities and acetaminophen in high dosages greater than or equal to grams per day may also have the potential for serious upper gastrointestinal toxicity
182,to assess the efficacy and safety of acetaminophen versus placebo and versus nsaids ibuprofen arthrotec celecoxib naproxen rofecoxib for treating oa
183,we searched the cochrane controlled trials register issue medline up to july and current contents up to march
184,reference lists of identified rcts and pertinent review articles were also hand searched
185,published randomized controlled trials rcts evaluating the efficacy and safety of acetaminophen alone in oa were considered for inclusion
186,pain physical function and global assessment outcomes were reported
187,results for continuous outcome measures were expressed as standardized mean differences
188,dichotomous outcome measures were pooled using relative risk and the number needed to treat was calculated
189,six rcts and participants were included in the review
190,one study compared acetaminophen to placebo and five compared acetaminophen to nsaids
191,in the placebo controlled rct acetaminophen was shown to be clearly superior to placebo with a similar safety profile
192,the number needed to treat to achieve an improvement in pain was three
193,in the comparator controlled rcts acetaminophen was less effective overall than nsaids in terms of pain reduction and global assessments but both drugs had similar efficacy in terms of improvements in functional status
194,no significant difference was found between the safety of acetaminophen and nsaids although patients taking nsaids were more likely to withdraw due to gi events
195,the evidence to date suggests that nsaids are superior to acetaminophen for improving knee and hip pain in people with oa but have not been shown to be superior in improving function
196,the size of the treatment effect was modest and the mean trial duration was only six weeks therefore additional considerations need to be factored in when making the decision between using acetaminophen or nsaids
197,in oa subjects with moderate to severe levels of pain nsaids appear to be more effective than acetaminophen
198,a systematic review on the cost effectiveness of prophylactic treatments of non steroidal anti inflammatory drug nsaid induced gastropathy in patients with osteoarthritis or rheumatoid arthritis was conducted
199,two reviewers conducted the literature search and the review
200,both full and partial economic evaluations published in english dutch or german were included
201,the criteria list published in the textbook of drummond was used to determine the quality of the economic evaluations
202,the methodological quality of three randomised controlled trials rcts in which the economic evaluations obtained probability estimates of nsaid induced gastropathy and adverse events was assessed by a list of internal validity criteria
203,the conclusions were based on a rating system consisting of four levels of evidence
204,ten economic evaluations were included three were based on rcts
205,all evaluations studied misoprostol as prophylactic treatment in one evaluation misoprostol was studied as a fixed component in a combination with diclofenac arthrotec
206,all economic evaluations comprised analytical studies containing a decision tree
207,the three trials were of high methodological quality
208,nine economic evaluations were considered high quality and one economic evaluation was considered of low methodological quality
209,there is strong evidence level a that the use of misoprostol for the prevention of nsaid induced gastropathy is cost effective and limited evidence level c that the use of arthrotec is cost effective
210,although the levels of evidence used in this review are arbitrary it is believed that a qualitative analysis is useful quantitative analyses in this field are hampered by the heterogeneity of economic evaluations
211,existing criteria to evaluate the methodological quality of economic evaluations may need refinement for use in systematic reviews
212,the prohypertensive effect of non steroidal anti inflammatory drugs nsaids can be manifested by the decreased efficiency of antihypertensive therapy
213,the tactics of their differential use in relation to the its effect on blood pressure bp in patients with osteoarthrosis oa and arterial hypertension ah has not been developed for the most effective and safe therapy
214,in this connection it is extremely urgent to study the comparative safety of used nsaids as to their prohypertensive effect and to work out the management of patients with ah and oa
215,ninety eight patients with second third degree oa of the knee and hip joints concurrent with the pain syndrome and first second grade ah were followed up
216,diclofenac ketoprofen arthrotec nimesulide and meloxicam were used
217,in a control group the analgesic tramadol was supplemented to the therapy
218,ah was controlled by enalapril monotherapy
219,in groups of patients receiving diclofenac arthrotec meloxicam and ketoprofen there was a trend for the number of cases of an adequate nocturnal bp lowering dipper to reduce and for those of an inadequate nocturnal bp decrease non dipper which may be accounted for by the prohypertensive effect of these drugs this trend was most pronounced in the diclofenac and arthrotec groups
220,despite its marked prohypertensive effect nimesulide did not impair circadian bp variations
221,the central acting analgesic tramadol exerted no prohypertensive effect and it did not increase bp values
222,the prohypertensive effect of the tested nsaids and tramadol increases in the following order tramadol ketoprofen meloxicam nimesulide arthrotec diclofenac
223,this study was conducted to assess the feasibility of cox nsaid substitution for aspirin for preventative therapy related to circulating anticoagulants as manifest by inhibition of platelet aggregation
224,there was no difference in platelet aggregation inhibition between aspirin naproxen ketoprofen or diclofenac and misoprostol in combination in the form of arthrotec
225,as cox nsaids appear equivalent in platelet inhibition efficacy to aspirin therapeutic regimens can be simplified in those individuals who require an nsaid for other problems
226,further despite its short serum halflife arthrotec appears as effective as an antiplatelet agent
227,controlled double blind studies of efficacy in blocking clinical events both cardiovascular and gastrointestinal are recommended
228,osteoarthritis oa is the most common form of arthritis
229,published guidelines and expert opinion are divided over the relative role of acetaminophen also called paracetamol or tylenol and non steroidal anti inflammatory drugs nsaids as first line pharmacologic therapy
230,the comparative safety of acetaminophen and nsaids is also important to consider
231,this update to the original review includes nine additional rcts
232,to assess the efficacy and safety of acetaminophen versus placebo and versus nsaids ibuprofen diclofenac arthrotec celecoxib naproxen rofecoxib for treating oa
233,we searched medline up to july embase july cochrane central register of controlled trials central acp journal club dare cochrane database of systematic reviews all from to july
234,reference lists of identified rcts and pertinent review articles were also hand searched
235,published randomized controlled trials rcts evaluating the efficacy and safety of acetaminophen alone in oa were considered for inclusion
236,pain physical function and global assessment outcomes were reported
237,results for continuous outcome measures were expressed as standardized mean differences smd
238,dichotomous outcome measures were pooled using relative risk rr and the number needed to treat nnt was calculated
239,fifteen rcts involving participants were included in this review
240,seven rcts compared acetaminophen to placebo and ten rcts compared acetaminophen to nsaids
241,in the placebo controlled rcts acetaminophen was superior to placebo in five of the seven rcts and had a similar safety profile
242,compared to placebo a pooled analysis of five trials of overall pain using multiple methods demonstrated a statistically significant reduction in pain smd ci to which is of questionable clinical significance
243,the relative percent improvement from baseline was with an absolute change of points on a to scale
244,the nnt to achieve an improvement in pain ranged from to in the comparator controlled rcts acetaminophen was less effective overall than nsaids in terms of pain reduction global assessments and in terms of improvements in functional status
245,no significant difference was found overall between the safety of acetaminophen and nsaids although patients taking traditional nsaids were more likely to experience an adverse gi event rr ci to
246,of patients in the traditional nsaid group versus in the acetaminophen group experienced an adverse gi event
247,however the median trial duration was only weeks and it is difficult to assess adverse outcomes in a relatively short time period
248,the evidence to date suggests that nsaids are superior to acetaminophen for improving knee and hip pain in people with oa
249,the size of the treatment effect was modest and the median trial duration was only six weeks therefore additional considerations need to be factored in when making the decision between using acetaminophen or nsaids
250,in oa subjects with moderate to severe levels of pain nsaids appear to be more effective than acetaminophen
251,misoprostol can be used in the prevention of gastric ulcer in treatment with diclofenac and is used in rheumatic diseases
252,since misoprostol causes contractions of the uterus it can also be used to induce abortions when administrated vaginally
253,the aim of the study was to investigate if early pregnancy exposure to oral diclofenac misoprostol was associated with miscarriage
254,we conducted a nationwide cohort study identifying all registered pregnancies in denmark from to all births were identified using the medical birth registry and all records of induced abortion and miscarriage were from the national hospital register
255,data on drug use were from the national prescription register
256,cox proportional hazard regression models were used to calculate the hazard of miscarriage in women exposed to diclofenac misoprostol in early pregnancy
257,we identified pregnancies births miscarriages induced abortions
258,one hundred sixty six were exposed to diclofenac misoprostol in the early pregnancy of which ended up in a miscarriage compared to among unexposed
259,the adjusted hazard ratio of having a miscarriage after exposure to diclofenac misoprostol in the first trimester was ci
260,we found an increased risk of miscarriage after exposure to diclofenac misoprostol during the early pregnancy
261,women in the fertile age should not be treated with the combination of diclofenac misoprostol if other options were available
262,to review the clinical effectiveness and cost effectiveness of cyclooxygenase cox selective non steroidal anti inflammatory drugs nsaids etodolac meloxicam celecoxib rofecoxib etoricoxib valdecoxib and lumiracoxib for osteoarthritis oa and rheumatoid arthritis ra
263,electronic databases were searched up to november industry submissions to the national institute for health and clinical excellence nice in were also reviewed
264,systematic reviews of randomised controlled trials rcts and a model based economic evaluation were undertaken
265,meta analyses were undertaken for each cox selective nsaid compared with placebo and non selective nsaids
266,the model was designed to run in two forms the full assessment group model agm which includes an initial drug switching cycle and the simpler agm where there is no initial cycle and no opportunity for the patient to switch nsaid
267,compared with non selective nsaids the cox selective nsaids were found to be equally as efficacious as the non selective nsaids although meloxicam was found to be of inferior or equivalent efficacy and also to be associated with significantly fewer clinical upper gastrointestinal ugi events although relatively small numbers of clinical gastrointestinal gi and myocardial infarction mi events were reported across trials
268,subgroup analyses of clinical and complicated ugi events and mi events in relation to aspirin use steroid use prior gi history and helicobacter pylori status were based on relatively small numbers and were inconclusive
269,in the rcts that included direct cox comparisons the drugs were equally tolerated and of equal efficacy
270,trials were of insufficient size and duration to allow comparison of risk of clinical ugi events complicated ugi events and mis
271,one rct compared cox celecoxib with a non selective nsaid combined with a gastroprotective agent diclofenac combined with omeprazole this included arthritis patients who had recently suffered a gi haemorrhage
272,although no significant difference in clinical gi events was reported the number of events was small and more such studies where patients genuinely need nsaids are required to confirm these data
273,a second trial showed that rofecoxib was associated with fewer diarrhoea events than a combination of diclofenac and misoprostol arthrotec
274,previously published cost effectiveness analyses indicated a wide of range of possible incremental cost per quality adjusted life year qaly gained estimates
275,using the simpler agm with ibuprofen or diclofenac alone as the comparator all of the cox products are associated with higher costs i e
276,positive incremental costs and small increases in effectiveness i e
277,positive incremental effectiveness measured in terms of qalys
278,the magnitude of the incremental costs and the incremental effects and therefore the incremental cost effectiveness ratios vary considerably across all cox selective nsaids
279,the base case incremental cost per qaly results for cox selective nsaids compared with diclofenac for the simpler model are celecoxib low dose pounds celecoxib high dose pounds etodolac branded pounds etodolac generic pounds etoricoxib pounds lumiracoxib pounds meloxicam low dose pounds meloxicam high dose pounds rofecoxib pounds and valdecoxib pounds
280,when the simpler agm was run using ibuprofen or diclofenac combined with proton pump inhibitor ppi as the comparator the results change substantially with the cox selective nsaids looking generally unattractive from a cost effectiveness point of view cox selective nsaids were dominated by ibuprofen or diclofenac combined with ppi in most cases
281,this applies both to standard and high risk arthritis patients defined in terms of previous gi ulcers
282,the full agm produced results broadly in line with the simpler model
283,the cox selective nsaids examined were found to be similar to non selective nsaids for the symptomatic relief of ra and oa and to provide superior gi tolerability the majority of evidence is in patients with oa
284,although cox selective nsaids offer protection against serious gi events the amount of evidence for this protective effect varied considerably across individual drugs
285,the volume of trial evidence with regard to cardiovascular safety also varied substantially between cox selective nsaids
286,increased risk of mi compared to non selective nsaids was observed among those drugs with greater volume of evidence in terms of exposure in patient years
287,economic modelling shows a wide range of possible costs per qaly gained in patients with oa and ra
288,costs per qaly also varied if individual drugs were used in standard or high risk patients the choice of non selective nsaid comparator and whether that nsaid was combined with a ppi
289,with reduced costs of ppis future primary research needs to compare the effectiveness and cost effectiveness of cox selective nsaids relative to non selective nsaids with a ppi
290,direct comparisons of different cox selective nsaids using equivalent doses that compare gi and mi risk are needed
291,pragmatic studies that include a wider range of people including the older age groups with a greater burden of arthritis are also necessary to inform clinical practice
292,editor s note the anti inflammatory drug rofecoxib vioxx was withdrawn from the market at the end of september after it was shown that long term use greater than months could increase the risk of heart attack and stroke
293,further information is available at www vioxx com
294,osteoarthritis is a chronic disease of the joints characterised by joint pain stiffness and loss of physical function
295,its onset is age related and occurs usually between the ages of and it is the commonest cause of disability in those aged over with oa of the knee and or hip affecting over per cent of the elderly population
296,to establish the efficacy and safety of rofecoxib in the management of oa by systematic review of available evidence
297,we searched the following databases up to august medline embase cochrane database of systematic reviews cochrane controlled trials register national research register nhs economic evaluation database health technology assessment database
298,the bibliographies of retrieved papers and content experts were consulted for additional references
299,all eligible randomised controlled trials rcts were included
300,no unpublished rcts were included in this edition of the review
301,data were abstracted independently by two reviewers
302,a validated checklist was used to score the quality of the rcts
303,comparable trials were pooled using fixed effects model
